properties{
  x = 4803,
  y = 0,
  width = 1600,
  height = 1200,
  min_layer = -2,
  max_layer = 2,
  world = "outside",
  tileset = "outdoors",
}

tile{
  layer = 0,
  x = 0,
  y = 0,
  width = 1600,
  height = 960,
  pattern = "388",
}

tile{
  layer = 0,
  x = 336,
  y = 352,
  width = 16,
  height = 16,
  pattern = "172",
}

tile{
  layer = 0,
  x = 352,
  y = 352,
  width = 16,
  height = 16,
  pattern = "178",
}

tile{
  layer = 0,
  x = 368,
  y = 352,
  width = 16,
  height = 16,
  pattern = "179",
}

tile{
  layer = 0,
  x = 640,
  y = 160,
  width = 16,
  height = 16,
  pattern = "179",
}

tile{
  layer = 0,
  x = 624,
  y = 160,
  width = 16,
  height = 16,
  pattern = "178",
}

tile{
  layer = 0,
  x = 608,
  y = 160,
  width = 16,
  height = 16,
  pattern = "172",
}

tile{
  layer = 0,
  x = 656,
  y = 704,
  width = 16,
  height = 16,
  pattern = "172",
}

tile{
  layer = 0,
  x = 672,
  y = 704,
  width = 16,
  height = 16,
  pattern = "178",
}

tile{
  layer = 0,
  x = 688,
  y = 704,
  width = 16,
  height = 16,
  pattern = "179",
}

tile{
  layer = 0,
  x = 568,
  y = 944,
  width = 16,
  height = 16,
  pattern = "217",
}

tile{
  layer = 0,
  x = 616,
  y = 904,
  width = 16,
  height = 56,
  pattern = "217",
}

tile{
  layer = 0,
  x = 736,
  y = 848,
  width = 24,
  height = 112,
  pattern = "217",
}

tile{
  layer = 0,
  x = 760,
  y = 840,
  width = 48,
  height = 120,
  pattern = "217",
}

tile{
  layer = 0,
  x = 808,
  y = 832,
  width = 48,
  height = 128,
  pattern = "217",
}

tile{
  layer = 0,
  x = 856,
  y = 824,
  width = 24,
  height = 136,
  pattern = "217",
}

tile{
  layer = 0,
  x = 880,
  y = 808,
  width = 192,
  height = 152,
  pattern = "217",
}

tile{
  layer = 0,
  x = 1072,
  y = 856,
  width = 48,
  height = 104,
  pattern = "217",
}

tile{
  layer = 0,
  x = 1120,
  y = 904,
  width = 192,
  height = 56,
  pattern = "217",
}

tile{
  layer = 0,
  x = 944,
  y = 376,
  width = 16,
  height = 16,
  pattern = "851",
}

tile{
  layer = 0,
  x = 1328,
  y = 376,
  width = 16,
  height = 16,
  pattern = "850",
}

tile{
  layer = 0,
  x = 656,
  y = 568,
  width = 16,
  height = 16,
  pattern = "850",
}

tile{
  layer = 0,
  x = 176,
  y = 568,
  width = 16,
  height = 16,
  pattern = "851",
}

tile{
  layer = 0,
  x = 160,
  y = 224,
  width = 16,
  height = 16,
  pattern = "851",
}

tile{
  layer = 0,
  x = 496,
  y = 224,
  width = 16,
  height = 16,
  pattern = "850",
}

tile{
  layer = 0,
  x = 760,
  y = 8,
  width = 16,
  height = 16,
  pattern = "851",
}

tile{
  layer = 0,
  x = 1488,
  y = 336,
  width = 112,
  height = 248,
  pattern = "249",
}

tile{
  layer = 0,
  x = 8,
  y = 936,
  width = 16,
  height = 16,
  pattern = "827",
}

tile{
  layer = 0,
  x = 0,
  y = 960,
  width = 1600,
  height = 240,
  pattern = "217",
}

tile{
  layer = 0,
  x = 16,
  y = 944,
  width = 16,
  height = 16,
  pattern = "827",
}

tile{
  layer = 0,
  x = 520,
  y = 936,
  width = 16,
  height = 16,
  pattern = "827",
}

tile{
  layer = 0,
  x = 592,
  y = 752,
  width = 16,
  height = 448,
  pattern = "177",
}

tile{
  layer = 0,
  x = 576,
  y = 816,
  width = 16,
  height = 384,
  pattern = "173",
}

tile{
  layer = 0,
  x = 608,
  y = 784,
  width = 16,
  height = 416,
  pattern = "180",
}

tile{
  layer = 0,
  x = 0,
  y = 976,
  width = 528,
  height = 16,
  pattern = "814",
}

tile{
  layer = 0,
  x = 528,
  y = 976,
  width = 8,
  height = 16,
  pattern = "1070",
}

tile{
  layer = 0,
  x = 528,
  y = 960,
  width = 16,
  height = 16,
  pattern = "1072",
}

tile{
  layer = 0,
  x = 0,
  y = 960,
  width = 528,
  height = 16,
  pattern = "268",
}

tile{
  layer = 0,
  x = 0,
  y = 952,
  width = 528,
  height = 8,
  pattern = "267",
}

tile{
  layer = 0,
  x = 528,
  y = 944,
  width = 16,
  height = 16,
  pattern = "827",
}

tile{
  layer = 0,
  x = 24,
  y = 944,
  width = 480,
  height = 8,
  pattern = "779",
}

tile{
  layer = 0,
  x = 504,
  y = 936,
  width = 16,
  height = 16,
  pattern = "828",
}

tile{
  layer = 0,
  x = 0,
  y = 944,
  width = 16,
  height = 8,
  pattern = "300",
}

tile{
  layer = 0,
  x = 0,
  y = 936,
  width = 16,
  height = 8,
  pattern = "821",
}

tile{
  layer = 0,
