properties{
  x = 0,
  y = 1201,
  width = 1600,
  height = 1200,
  min_layer = -2,
  max_layer = 2,
  world = "outside",
  tileset = "outdoors",
}

teletransporter{
  name = "to_B2",
  layer = -2,
  x = 1600,
  y = 0,
  width = 16,
  height = 1200,
  transition = "scrolling",
  destination_map = "B2",
  destination = "_side",
}

tile{
  layer = 0,
  x = 0,
  y = -16,
  width = 1600,
  height = 1216,
  pattern = "114",
}

tile{
  layer = 0,
  x = 864,
  y = 352,
  width = 736,
  height = 16,
  pattern = "177",
}

tile{
  layer = 0,
  x = 864,
  y = 336,
  width = 736,
  height = 16,
  pattern = "178",
}

tile{
  layer = 0,
  x = 896,
  y = 368,
  width = 704,
  height = 16,
  pattern = "175",
}

tile{
  layer = 0,
  x = 864,
  y = 976,
  width = 736,
  height = 16,
  pattern = "177",
}

tile{
  layer = 0,
  x = 896,
  y = 960,
  width = 704,
  height = 16,
  pattern = "178",
}

tile{
  layer = 0,
  x = 864,
  y = 992,
  width = 736,
  height = 16,
  pattern = "175",
}

tile{
  layer = 0,
  x = 864,
  y = 368,
  width = 16,
  height = 608,
  pattern = "177",
}

tile{
  layer = 0,
  x = 848,
  y = 336,
  width = 16,
  height = 16,
  pattern = "172",
}

tile{
  layer = 0,
  x = 848,
  y = 352,
  width = 16,
  height = 304,
  pattern = "173",
}

tile{
  layer = 0,
  x = 880,
  y = 384,
  width = 16,
  height = 576,
  pattern = "180",
}

tile{
  layer = 0,
  x = 880,
  y = 368,
  width = 16,
  height = 16,
  pattern = "177",
}

tile{
  layer = 0,
  x = 848,
  y = 992,
  width = 16,
  height = 16,
  pattern = "174",
}

tile{
  layer = 0,
  x = 880,
  y = 960,
  width = 16,
  height = 16,
  pattern = "177",
}

tile{
  layer = 0,
  x = 848,
  y = 704,
  width = 16,
  height = 288,
  pattern = "173",
}

tile{
  layer = 0,
  x = 320,
  y = 672,
  width = 544,
  height = 16,
  pattern = "177",
}

tile{
  layer = 0,
  x = 320,
  y = 656,
  width = 528,
  height = 16,
  pattern = "178",
}

tile{
  layer = 0,
  x = 848,
  y = 656,
  width = 16,
  height = 16,
  pattern = "177",
}

tile{
  layer = 0,
  x = 848,
  y = 688,
  width = 16,
  height = 16,
  pattern = "177",
}

tile{
  layer = 0,
  x = 320,
  y = 688,
  width = 528,
  height = 16,
  pattern = "175",
}

tile{
  layer = 0,
  x = 304,
  y = 656,
  width = 16,
  height = 16,
  pattern = "172",
}

tile{
  layer = 0,
  x = 304,
  y = 688,
  width = 16,
  height = 16,
  pattern = "174",
}

tile{
  layer = 0,
  x = 304,
  y = 672,
  width = 16,
  height = 16,
  pattern = "173",
}

tile{
  layer = 0,
  x = 1080,
  y = 504,
  width = 16,
  height = 16,
  pattern = "387",
}

tile{
  layer = 0,
  x = 1488,
  y = 744,
  width = 16,
  height = 16,
  pattern = "386",
}

tile{
  layer = 0,
  x = 1040,
  y = 856,
  width = 16,
  height = 16,
  pattern = "385",
}

tile{
  layer = 0,
  x = 1304,
  y = 1080,
  width = 16,
  height = 16,
  pattern = "386",
}

tile{
  layer = 0,
  x = 736,
  y = 1088,
  width = 16,
  height = 16,
  pattern = "387",
}

tile{
  layer = 0,
  x = 576,
  y = 792,
  width = 16,
  height = 16,
  pattern = "386",
}

tile{
  layer = 0,
  x = 120,
  y = 696,
  width = 16,
  height = 16,
  pattern = "385",
}

tile{
  layer = 0,
  x = 456,
  y = 496,
  width = 16,
  height = 16,
  pattern = "387",
}

tile{
  layer = 0,
  x = 688,
  y = 184,
  width = 16,
  height = 16,
  pattern = "385",
}

tile{
  layer = 0,
  x = 1368,
  y = 96,
  width = 16,
  height = 16,
  pattern = "387",
}

tile{
  layer = 0,
  x = 104,
  y = 56,
  width = 16,
  height = 16,
  pattern = "386",
}

tile{
  layer = 0,
  x = 712,
  y = 392,
  width = 32,
  height = 16,
  pattern = "967",
}

tile{
  layer = 0,
  x = 208,
  y = 616,
  width = 32,
  height = 16,
  pattern = "967",
}

tile{
  layer = 0,
  x = 200,
  y = 800,
  width = 32,
  height = 16,
  pattern = "967",
}

tile{
  layer = 0,
  x = 24,
  y = 672,
  width = 32,
  height = 16,
  pattern = "967",
}

tile{
  layer = 0,
  x = 376,
  y = 1056,
  width = 32,
  height = 16,
  pattern = "967",
}

tile{
  layer = 0,
  x = 1040,
  y = 1104,
  width = 32,
  height = 16,
  pattern = "967",
}

tile{
  layer = 0,
  x = 1328,
  y = 856,
  width = 32,
  height = 16,
  pattern = "967",
}

tile{
  layer = 0,
  x = 1080,
  y = 664,
  width = 32,
  height = 16,
  pattern = "967",
}

tile{
  layer = 0,
  x = 1408,
  y = 472,
  width = 32,
  height = 16,
  pattern = "967",
}

tile{
  layer = 0,
  x = 1064,
  y = 232,
  width = 32,
  height = 16,
  pattern = "967",
}

tile{
  layer = 0,
  x = 192,
  y = 208,
  width = 32,
  height = 16,
  pattern = "967",
}

teletransporter{
  name = "to_A3",
  layer = 0,
  x = 0,
  y = 1200,
  width = 1600,
  height = 16,
  transition = "scrolling",
  destination_map = "A3",
  destination = "_side",
}

tile{
  layer = 1,
  x = 712,
  y = 376,
  width = 32,
  height = 16,
  pattern = "968",
}

tile{
  layer = 1,
  x = 208,
  y = 600,
  width = 32,
  height = 16,
  pattern = "968",
}

tile{
  layer = 1,
  x = 200,
  y = 784,
  width = 32,
  height = 16,
  pattern = "968",
}

tile{
  layer = 1,
  x = 24,
  y = 656,
  width = 32,
  height = 16,
  pattern = "968",
}

tile{
  layer = 1,
  x = 376,
  y = 1040,
  width = 32,
  height = 16,
  pattern = "968",
}

tile{
  layer = 1,
  x = 1040,
  y = 1088,
  width = 32,
  height = 16,
  pattern = "968",
}

tile{
  layer = 1,
  x = 1328,
  y = 840,
  width = 32,
  height = 16,
  pattern = "968",
}

tile{
  layer = 1,
  x = 1080,
  y = 648,
  width = 32,
  height = 16,
  pattern = "968",
}

tile{
  layer = 1,
  x = 1408,
  y = 456,
  width = 32,
  height = 16,
  pattern = "968",
}

tile{
  layer = 1,
  x = 1064,
  y = 216,
  width = 32,
  height = 16,
  pattern = "968",
}

tile{
  layer = 1,
  x = 192,
  y = 192,
  width = 32,
  height = 16,
  pattern = "968",
}

